parkingId,parkingTitle,destination,distanceKm,availabilityScore,conversionRate,extensionRate,price,views,starts,extensions,score
f3b1ef00-8c7a-4d22-b895-b71ed9741800,Tunis Parking 2,Manouba,6.91,0.08,0.65,0.38,15.0,554,359,136,29.18
f3b1ef00-8c7a-4d22-b895-b71ed9741800,Tunis Parking 2,Lac 1,6.89,0.08,0.65,0.38,15.0,554,359,136,29.26
f3b1ef00-8c7a-4d22-b895-b71ed9741800,Tunis Parking 2,Lac 2,9.89,0.08,0.65,0.38,15.0,554,359,136,24.41
f3b1ef00-8c7a-4d22-b895-b71ed9741800,Tunis Parking 2,Aouina,10.49,0.08,0.65,0.38,15.0,554,359,136,24.41
f3b1ef00-8c7a-4d22-b895-b71ed9741800,Tunis Parking 2,La Marsa,15.69,0.08,0.65,0.38,15.0,554,359,136,24.41
f3b1ef00-8c7a-4d22-b895-b71ed9741800,Tunis Parking 2,Sidi Bou Said,16.56,0.08,0.65,0.38,15.0,554,359,136,24.41
f3b1ef00-8c7a-4d22-b895-b71ed9741800,Tunis Parking 2,Carthage,14.32,0.08,0.65,0.38,15.0,554,359,136,24.41
552a8d01-4e53-4162-8748-4fd1354c1751,Tunis Parking 3,Tunis,1.3,0.18,0.24,0.09,23.0,1492,355,33,41.79
552a8d01-4e53-4162-8748-4fd1354c1751,Tunis Parking 3,Ariana,5.56,0.18,0.24,0.09,23.0,1492,355,33,23.17
552a8d01-4e53-4162-8748-4fd1354c1751,Tunis Parking 3,Ben Arous,8.1,0.18,0.24,0.09,23.0,1492,355,33,12.49
552a8d01-4e53-4162-8748-4fd1354c1751,Tunis Parking 3,Manouba,6.91,0.18,0.24,0.09,23.0,1492,355,33,17.27
552a8d01-4e53-4162-8748-4fd1354c1751,Tunis Parking 3,Lac 1,6.41,0.18,0.24,0.09,23.0,1492,355,33,19.44
552a8d01-4e53-4162-8748-4fd1354c1751,Tunis Parking 3,Lac 2,9.46,0.18,0.24,0.09,23.0,1492,355,33,12.49
552a8d01-4e53-4162-8748-4fd1354c1751,Tunis Parking 3,Aouina,9.94,0.18,0.24,0.09,23.0,1492,355,33,12.49
552a8d01-4e53-4162-8748-4fd1354c1751,Tunis Parking 3,La Marsa,15.18,0.18,0.24,0.09,23.0,1492,355,33,12.49
552a8d01-4e53-4162-8748-4fd1354c1751,Tunis Parking 3,Sidi Bou Said,16.15,0.18,0.24,0.09,23.0,1492,355,33,12.49
552a8d01-4e53-4162-8748-4fd1354c1751,Tunis Parking 3,Carthage,13.98,0.18,0.24,0.09,23.0,1492,355,33,12.49
af1621e7-1285-42e0-839f-60a95e88d405,Tunis Parking 4,Tunis,0.68,0.29,0.41,0.19,10.0,653,270,50,54.67
af1621e7-1285-42e0-839f-60a95e88d405,Tunis Parking 4,Ariana,5.77,0.29,0.41,0.19,10.0,653,270,50,32.43
af1621e7-1285-42e0-839f-60a95e88d405,Tunis Parking 4,Ben Arous,7.07,0.29,0.41,0.19,10.0,653,270,50,26.75
af1621e7-1285-42e0-839f-60a95e88d405,Tunis Parking 4,Manouba,8.1,0.29,0.41,0.19,10.0,653,270,50,22.66
af1621e7-1285-42e0-839f-60a95e88d405,Tunis Parking 4,Lac 1,5.58,0.29,0.41,0.19,10.0,653,270,50,33.25
af1621e7-1285-42e0-839f-60a95e88d405,Tunis Parking 4,Lac 2,8.57,0.29,0.41,0.19,10.0,653,270,50,22.66
af1621e7-1285-42e0-839f-60a95e88d405,Tunis Parking 4,Aouina,9.19,0.29,0.41,0.19,10.0,653,270,50,22.66
af1621e7-1285-42e0-839f-60a95e88d405,Tunis Parking 4,La Marsa,14.38,0.29,0.41,0.19,10.0,653,270,50,22.66
af1621e7-1285-42e0-839f-60a95e88d405,Tunis Parking 4,Sidi Bou Said,15.24,0.29,0.41,0.19,10.0,653,270,50,22.66
af1621e7-1285-42e0-839f-60a95e88d405,Tunis Parking 4,Carthage,13.0,0.29,0.41,0.19,10.0,653,270,50,22.66
b1e45005-8f35-4962-9b1c-5664b1f788df,Tunis Parking 5,Tunis,0.97,0.39,0.12,0.57,12.0,1330,155,89,52.1
b1e45005-8f35-4962-9b1c-5664b1f788df,Tunis Parking 5,Ariana,6.98,0.39,0.12,0.57,12.0,1330,155,89,25.78
b1e45005-8f35-4962-9b1c-5664b1f788df,Tunis Parking 5,Ben Arous,6.93,0.39,0.12,0.57,12.0,1330,155,89,26.02
b1e45005-8f35-4962-9b1c-5664b1f788df,Tunis Parking 5,Manouba,6.83,0.39,0.12,0.57,12.0,1330,155,89,26.46
b1e45005-8f35-4962-9b1c-5664b1f788df,Tunis Parking 5,Lac 1,7.2,0.39,0.12,0.57,12.0,1330,155,89,24.83
b1e45005-8f35-4962-9b1c-5664b1f788df,Tunis Parking 5,Lac 2,10.18,0.39,0.12,0.57,12.0,1330,155,89,21.33
b1e45005-8f35-4962-9b1c-5664b1f788df,Tunis Parking 5,Aouina,10.81,0.39,0.12,0.57,12.0,1330,155,89,21.33
b1e45005-8f35-4962-9b1c-5664b1f788df,Tunis Parking 5,La Marsa,16.0,0.39,0.12,0.57,12.0,1330,155,89,21.33
b1e45005-8f35-4962-9b1c-5664b1f788df,Tunis Parking 5,Sidi Bou Said,16.83,0.39,0.12,0.57,12.0,1330,155,89,21.33
b1e45005-8f35-4962-9b1c-5664b1f788df,Tunis Parking 5,Carthage,14.58,0.39,0.12,0.57,12.0,1330,155,89,21.33
8be26f6e-e245-4f19-87de-087bca4d6402,Tunis Parking 6,Tunis,0.42,0.08,0.06,1.0,22.0,516,31,31,48.07
8be26f6e-e245-4f19-87de-087bca4d6402,Tunis Parking 6,Ariana,6.24,0.08,0.06,1.0,22.0,516,31,31,22.6
8be26f6e-e245-4f19-87de-087bca4d6402,Tunis Parking 6,Ben Arous,7.17,0.08,0.06,1.0,22.0,516,31,31,18.56
8be26f6e-e245-4f19-87de-087bca4d6402,Tunis Parking 6,Manouba,7.28,0.08,0.06,1.0,22.0,516,31,31,18.08
8be26f6e-e245-4f19-87de-087bca4d6402,Tunis Parking 6,Lac 1,6.45,0.08,0.06,1.0,22.0,516,31,31,21.72
8be26f6e-e245-4f19-87de-087bca4d6402,Tunis Parking 6,Lac 2,9.45,0.08,0.06,1.0,22.0,516,31,31,14.92
8be26f6e-e245-4f19-87de-087bca4d6402,Tunis Parking 6,Aouina,10.05,0.08,0.06,1.0,22.0,516,31,31,14.92
8be26f6e-e245-4f19-87de-087bca4d6402,Tunis Parking 6,La Marsa,15.25,0.08,0.06,1.0,22.0,516,31,31,14.92
8be26f6e-e245-4f19-87de-087bca4d6402,Tunis Parking 6,Sidi Bou Said,16.12,0.08,0.06,1.0,22.0,516,31,31,14.92
8be26f6e-e245-4f19-87de-087bca4d6402,Tunis Parking 6,Carthage,13.88,0.08,0.06,1.0,22.0,516,31,31,14.92
34c622e5-b83d-4042-a76d-372ad5202dc4,Tunis Parking 7,Tunis,0.72,0.6,0.23,0.14,14.0,1428,332,47,56.82
34c622e5-b83d-4042-a76d-372ad5202dc4,Tunis Parking 7,Ariana,5.64,0.6,0.23,0.14,14.0,1428,332,47,35.27
34c622e5-b83d-4042-a76d-372ad5202dc4,Tunis Parking 7,Ben Arous,7.42,0.6,0.23,0.14,14.0,1428,332,47,27.49
34c622e5-b83d-4042-a76d-372ad5202dc4,Tunis Parking 7,Manouba,7.7,0.6,0.23,0.14,14.0,1428,332,47,26.29
34c622e5-b83d-4042-a76d-372ad5202dc4,Tunis Parking 7,Lac 1,5.83,0.6,0.23,0.14,14.0,1428,332,47,34.46
34c622e5-b83d-4042-a76d-372ad5202dc4,Tunis Parking 7,Lac 2,8.85,0.6,0.23,0.14,14.0,1428,332,47,24.96
34c622e5-b83d-4042-a76d-372ad5202dc4,Tunis Parking 7,Aouina,9.42,0.6,0.23,0.14,14.0,1428,332,47,24.96
34c622e5-b83d-4042-a76d-372ad5202dc4,Tunis Parking 7,La Marsa,14.63,0.6,0.23,0.14,14.0,1428,332,47,24.96
34c622e5-b83d-4042-a76d-372ad5202dc4,Tunis Parking 7,Sidi Bou Said,15.53,0.6,0.23,0.14,14.0,1428,332,47,24.96
34c622e5-b83d-4042-a76d-372ad5202dc4,Tunis Parking 7,Carthage,13.31,0.6,0.23,0.14,14.0,1428,332,47,24.96
af9bc4b4-b6e0-4182-b6e2-1a7f7869dd8c,Tunis Parking 8,Tunis,1.26,0.47,1.07,0.36,6.0,359,384,139,75.53
af9bc4b4-b6e0-4182-b6e2-1a7f7869dd8c,Tunis Parking 8,Ariana,5.62,0.47,1.07,0.36,6.0,359,384,139,56.45
af9bc4b4-b6e0-4182-b6e2-1a7f7869dd8c,Tunis Parking 8,Ben Arous,8.05,0.47,1.07,0.36,6.0,359,384,139,46.03
af9bc4b4-b6e0-4182-b6e2-1a7f7869dd8c,Tunis Parking 8,Manouba,6.9,0.47,1.07,0.36,6.0,359,384,139,50.85
af9bc4b4-b6e0-4182-b6e2-1a7f7869dd8c,Tunis Parking 8,Lac 1,6.44,0.47,1.07,0.36,6.0,359,384,139,52.85
af9bc4b4-b6e0-4182-b6e2-1a7f7869dd8c,Tunis Parking 8,Lac 2,9.49,0.47,1.07,0.36,6.0,359,384,139,46.03
af9bc4b4-b6e0-4182-b6e2-1a7f7869dd8c,Tunis Parking 8,Aouina,9.97,0.47,1.07,0.36,6.0,359,384,139,46.03
af9bc4b4-b6e0-4182-b6e2-1a7f7869dd8c,Tunis Parking 8,La Marsa,15.21,0.47,1.07,0.36,6.0,359,384,139,46.03
af9bc4b4-b6e0-4182-b6e2-1a7f7869dd8c,Tunis Parking 8,Sidi Bou Said,16.17,0.47,1.07,0.36,6.0,359,384,139,46.03
af9bc4b4-b6e0-4182-b6e2-1a7f7869dd8c,Tunis Parking 8,Carthage,14.0,0.47,1.07,0.36,6.0,359,384,139,46.03
af7b8ca8-c839-4c54-9467-5543b60e6214,Tunis Parking 9,Tunis,0.46,0.86,0.07,0.64,7.0,644,44,28,66.5
af7b8ca8-c839-4c54-9467-5543b60e6214,Tunis Parking 9,Ariana,6.62,0.86,0.07,0.64,7.0,644,44,28,39.55
af7b8ca8-c839-4c54-9467-5543b60e6214,Tunis Parking 9,Ben Arous,6.36,0.86,0.07,0.64,7.0,644,44,28,40.69
af7b8ca8-c839-4c54-9467-5543b60e6214,Tunis Parking 9,Manouba,8.01,0.86,0.07,0.64,7.0,644,44,28,33.53
af7b8ca8-c839-4c54-9467-5543b60e6214,Tunis Parking 9,Lac 1,6.18,0.86,0.07,0.64,7.0,644,44,28,41.5
af7b8ca8-c839-4c54-9467-5543b60e6214,Tunis Parking 9,Lac 2,9.09,0.86,0.07,0.64,7.0,644,44,28,33.53
af7b8ca8-c839-4c54-9467-5543b60e6214,Tunis Parking 9,Aouina,9.81,0.86,0.07,0.64,7.0,644,44,28,33.53
af7b8ca8-c839-4c54-9467-5543b60e6214,Tunis Parking 9,La Marsa,14.94,0.86,0.07,0.64,7.0,644,44,28,33.53
af7b8ca8-c839-4c54-9467-5543b60e6214,Tunis Parking 9,Sidi Bou Said,15.72,0.86,0.07,0.64,7.0,644,44,28,33.53
af7b8ca8-c839-4c54-9467-5543b60e6214,Tunis Parking 9,Carthage,13.44,0.86,0.07,0.64,7.0,644,44,28,33.53
6d0e85b9-7d7f-4d39-95d7-9b8f8cac8332,Tunis Parking 10,Tunis,0.61,0.69,0.25,0.5,21.0,989,245,123,62.42
6d0e85b9-7d7f-4d39-95d7-9b8f8cac8332,Tunis Parking 10,Ariana,6.36,0.69,0.25,0.5,21.0,989,245,123,37.27
6d0e85b9-7d7f-4d39-95d7-9b8f8cac8332,Tunis Parking 10,Ben Arous,6.45,0.69,0.25,0.5,21.0,989,245,123,36.86
6d0e85b9-7d7f-4d39-95d7-9b8f8cac8332,Tunis Parking 10,Manouba,8.26,0.69,0.25,0.5,21.0,989,245,123,30.07
6d0e85b9-7d7f-4d39-95d7-9b8f8cac8332,Tunis Parking 10,Lac 1,5.82,0.69,0.25,0.5,21.0,989,245,123,39.62
6d0e85b9-7d7f-4d39-95d7-9b8f8cac8332,Tunis Parking 10,Lac 2,8.74,0.69,0.25,0.5,21.0,989,245,123,30.07
6d0e85b9-7d7f-4d39-95d7-9b8f8cac8332,Tunis Parking 10,Aouina,9.44,0.69,0.25,0.5,21.0,989,245,123,30.07
6d0e85b9-7d7f-4d39-95d7-9b8f8cac8332,Tunis Parking 10,La Marsa,14.58,0.69,0.25,0.5,21.0,989,245,123,30.07
6d0e85b9-7d7f-4d39-95d7-9b8f8cac8332,Tunis Parking 10,Sidi Bou Said,15.37,0.69,0.25,0.5,21.0,989,245,123,30.07
6d0e85b9-7d7f-4d39-95d7-9b8f8cac8332,Tunis Parking 10,Carthage,13.09,0.69,0.25,0.5,21.0,989,245,123,30.07
7db19d77-4d7b-4ef3-97ea-698b982ca3e3,Ariana Parking 1,Tunis,6.7,0.28,0.29,0.04,14.0,1363,389,15,22.79
7db19d77-4d7b-4ef3-97ea-698b982ca3e3,Ariana Parking 1,Ariana,0.62,0.28,0.29,0.04,14.0,1363,389,15,49.37
7db19d77-4d7b-4ef3-97ea-698b982ca3e3,Ariana Parking 1,Ben Arous,12.84,0.28,0.29,0.04,14.0,1363,389,15,17.1
7db19d77-4d7b-4ef3-97ea-698b982ca3e3,Ariana Parking 1,Manouba,10.5,0.28,0.29,0.04,14.0,1363,389,15,17.1
7db19d77-4d7b-4ef3-97ea-698b982ca3e3,Ariana Parking 1,Lac 1,5.33,0.28,0.29,0.04,14.0,1363,389,15,28.76
7db19d77-4d7b-4ef3-97ea-698b982ca3e3,Ariana Parking 1,Lac 2,7.59,0.28,0.29,0.04,14.0,1363,389,15,18.88
7db19d77-4d7b-4ef3-97ea-698b982ca3e3,Ariana Parking 1,Aouina,7.16,0.28,0.29,0.04,14.0,1363,389,15,20.75
7db19d77-4d7b-4ef3-97ea-698b982ca3e3,Ariana Parking 1,La Marsa,12.01,0.28,0.29,0.04,14.0,1363,389,15,17.1
7db19d77-4d7b-4ef3-97ea-698b982ca3e3,Ariana Parking 1,Sidi Bou Said,13.46,0.28,0.29,0.04,14.0,1363,389,15,17.1
7db19d77-4d7b-4ef3-97ea-698b982ca3e3,Ariana Parking 1,Carthage,11.89,0.28,0.29,0.04,14.0,1363,389,15,17.1
8a5c4770-387a-4b9c-9ba0-27158b9ac98c,Ariana Parking 2,Tunis,6.81,0.7,0.76,0.19,19.0,429,328,63,45.66
8a5c4770-387a-4b9c-9ba0-27158b9ac98c,Ariana Parking 2,Ariana,0.51,0.7,0.76,0.19,19.0,429,328,63,73.23
8a5c4770-387a-4b9c-9ba0-27158b9ac98c,Ariana Parking 2,Ben Arous,12.85,0.7,0.76,0.19,19.0,429,328,63,40.46
8a5c4770-387a-4b9c-9ba0-27158b9ac98c,Ariana Parking 2,Manouba,10.8,0.7,0.76,0.19,19.0,429,328,63,40.46
8a5c4770-387a-4b9c-9ba0-27158b9ac98c,Ariana Parking 2,Lac 1,5.12,0.7,0.76,0.19,19.0,429,328,63,53.08
8a5c4770-387a-4b9c-9ba0-27158b9ac98c,Ariana Parking 2,Lac 2,7.3,0.7,0.76,0.19,19.0,429,328,63,43.51
8a5c4770-387a-4b9c-9ba0-27158b9ac98c,Ariana Parking 2,Aouina,6.85,0.7,0.76,0.19,19.0,429,328,63,45.48
8a5c4770-387a-4b9c-9ba0-27158b9ac98c,Ariana Parking 2,La Marsa,11.69,0.7,0.76,0.19,19.0,429,328,63,40.46
8a5c4770-387a-4b9c-9ba0-27158b9ac98c,Ariana Parking 2,Sidi Bou Said,13.14,0.7,0.76,0.19,19.0,429,328,63,40.46
8a5c4770-387a-4b9c-9ba0-27158b9ac98c,Ariana Parking 2,Carthage,11.58,0.7,0.76,0.19,19.0,429,328,63,40.46
192f29ff-f836-4348-a140-17f6dc2e43c0,Ariana Parking 3,Tunis,6.43,0.35,0.35,0.93,25.0,389,138,129,34.58
192f29ff-f836-4348-a140-17f6dc2e43c0,Ariana Parking 3,Ariana,0.27,0.35,0.35,0.93,25.0,389,138,129,61.51
192f29ff-f836-4348-a140-17f6dc2e43c0,Ariana Parking 3,Ben Arous,12.51,0.35,0.35,0.93,25.0,389,138,129,27.72
192f29ff-f836-4348-a140-17f6dc2e43c0,Ariana Parking 3,Manouba,10.5,0.35,0.35,0.93,25.0,389,138,129,27.72
192f29ff-f836-4348-a140-17f6dc2e43c0,Ariana Parking 3,Lac 1,4.99,0.35,0.35,0.93,25.0,389,138,129,40.9
192f29ff-f836-4348-a140-17f6dc2e43c0,Ariana Parking 3,Lac 2,7.3,0.35,0.35,0.93,25.0,389,138,129,30.76
192f29ff-f836-4348-a140-17f6dc2e43c0,Ariana Parking 3,Aouina,6.93,0.35,0.35,0.93,25.0,389,138,129,32.42
192f29ff-f836-4348-a140-17f6dc2e43c0,Ariana Parking 3,La Marsa,11.84,0.35,0.35,0.93,25.0,389,138,129,27.72
192f29ff-f836-4348-a140-17f6dc2e43c0,Ariana Parking 3,Sidi Bou Said,13.26,0.35,0.35,0.93,25.0,389,138,129,27.72
192f29ff-f836-4348-a140-17f6dc2e43c0,Ariana Parking 3,Carthage,11.64,0.35,0.35,0.93,25.0,389,138,129,27.72
6c821429-6872-4e4b-b2b9-f359f1637b65,Ariana Parking 4,Tunis,6.81,0.85,0.28,0.02,12.0,1342,373,9,36.6
6c821429-6872-4e4b-b2b9-f359f1637b65,Ariana Parking 4,Ariana,0.48,0.85,0.28,0.02,12.0,1342,373,9,64.31
6c821429-6872-4e4b-b2b9-f359f1637b65,Ariana Parking 4,Ben Arous,12.82,0.85,0.28,0.02,12.0,1342,373,9,31.4
6c821429-6872-4e4b-b2b9-f359f1637b65,Ariana Parking 4,Manouba,10.87,0.85,0.28,0.02,12.0,1342,373,9,31.4
6c821429-6872-4e4b-b2b9-f359f1637b65,Ariana Parking 4,Lac 1,5.03,0.85,0.28,0.02,12.0,1342,373,9,44.39
6c821429-6872-4e4b-b2b9-f359f1637b65,Ariana Parking 4,Lac 2,7.21,0.85,0.28,0.02,12.0,1342,373,9,34.87
6c821429-6872-4e4b-b2b9-f359f1637b65,Ariana Parking 4,Aouina,6.75,0.85,0.28,0.02,12.0,1342,373,9,36.86
6c821429-6872-4e4b-b2b9-f359f1637b65,Ariana Parking 4,La Marsa,11.59,0.85,0.28,0.02,12.0,1342,373,9,31.4
6c821429-6872-4e4b-b2b9-f359f1637b65,Ariana Parking 4,Sidi Bou Said,13.04,0.85,0.28,0.02,12.0,1342,373,9,31.4
6c821429-6872-4e4b-b2b9-f359f1637b65,Ariana Parking 4,Carthage,11.48,0.85,0.28,0.02,12.0,1342,373,9,31.4
0e1b5094-cbd3-4996-a59a-cd4205399382,Ariana Parking 5,Tunis,7.52,0.33,0.08,0.8,13.0,630,51,41,23.31
0e1b5094-cbd3-4996-a59a-cd4205399382,Ariana Parking 5,Ariana,1.26,0.33,0.08,0.8,13.0,630,51,41,50.7
0e1b5094-cbd3-4996-a59a-cd4205399382,Ariana Parking 5,Ben Arous,13.26,0.33,0.08,0.8,13.0,630,51,41,21.23
0e1b5094-cbd3-4996-a59a-cd4205399382,Ariana Parking 5,Manouba,11.82,0.33,0.08,0.8,13.0,630,51,41,21.23
0e1b5094-cbd3-4996-a59a-cd4205399382,Ariana Parking 5,Lac 1,4.86,0.33,0.08,0.8,13.0,630,51,41,34.95
0e1b5094-cbd3-4996-a59a-cd4205399382,Ariana Parking 5,Lac 2,6.69,0.33,0.08,0.8,13.0,630,51,41,26.96
0e1b5094-cbd3-4996-a59a-cd4205399382,Ariana Parking 5,Aouina,6.09,0.33,0.08,0.8,13.0,630,51,41,29.59
0e1b5094-cbd3-4996-a59a-cd4205399382,Ariana Parking 5,La Marsa,10.77,0.33,0.08,0.8,13.0,630,51,41,21.23
0e1b5094-cbd3-4996-a59a-cd4205399382,Ariana Parking 5,Sidi Bou Said,12.27,0.33,0.08,0.8,13.0,630,51,41,21.23
0e1b5094-cbd3-4996-a59a-cd4205399382,Ariana Parking 5,Carthage,10.81,0.33,0.08,0.8,13.0,630,51,41,21.23
a4887725-f8c1-4f3b-b0c1-f722aa4b44c6,Ariana Parking 6,Tunis,7.19,0.98,0.09,0.55,9.0,1394,132,72,39.47
a4887725-f8c1-4f3b-b0c1-f722aa4b44c6,Ariana Parking 6,Ariana,0.84,0.98,0.09,0.55,9.0,1394,132,72,67.24
a4887725-f8c1-4f3b-b0c1-f722aa4b44c6,Ariana Parking 6,Ben Arous,13.09,0.98,0.09,0.55,9.0,1394,132,72,35.91
a4887725-f8c1-4f3b-b0c1-f722aa4b44c6,Ariana Parking 6,Manouba,11.3,0.98,0.09,0.55,9.0,1394,132,72,35.91
a4887725-f8c1-4f3b-b0c1-f722aa4b44c6,Ariana Parking 6,Lac 1,5.03,0.98,0.09,0.55,9.0,1394,132,72,48.92
a4887725-f8c1-4f3b-b0c1-f722aa4b44c6,Ariana Parking 6,Lac 2,7.04,0.98,0.09,0.55,9.0,1394,132,72,40.09
a4887725-f8c1-4f3b-b0c1-f722aa4b44c6,Ariana Parking 6,Aouina,6.51,0.98,0.09,0.55,9.0,1394,132,72,42.4
a4887725-f8c1-4f3b-b0c1-f722aa4b44c6,Ariana Parking 6,La Marsa,11.27,0.98,0.09,0.55,9.0,1394,132,72,35.91
a4887725-f8c1-4f3b-b0c1-f722aa4b44c6,Ariana Parking 6,Sidi Bou Said,12.74,0.98,0.09,0.55,9.0,1394,132,72,35.91
a4887725-f8c1-4f3b-b0c1-f722aa4b44c6,Ariana Parking 6,Carthage,11.24,0.98,0.09,0.55,9.0,1394,132,72,35.91
563de7de-62a8-49e1-8c01-4cd7d91ca7e7,Ariana Parking 7,Tunis,7.21,0.42,0.63,0.23,27.0,429,270,63,32.42
563de7de-62a8-49e1-8c01-4cd7d91ca7e7,Ariana Parking 7,Ariana,0.95,0.42,0.63,0.23,27.0,429,270,63,59.78
563de7de-62a8-49e1-8c01-4cd7d91ca7e7,Ariana Parking 7,Ben Arous,13.29,0.42,0.63,0.23,27.0,429,270,63,28.95
563de7de-62a8-49e1-8c01-4cd7d91ca7e7,Ariana Parking 7,Manouba,10.95,0.42,0.63,0.23,27.0,429,270,63,28.95
563de7de-62a8-49e1-8c01-4cd7d91ca7e7,Ariana Parking 7,Lac 1,5.49,0.42,0.63,0.23,27.0,429,270,63,39.92
563de7de-62a8-49e1-8c01-4cd7d91ca7e7,Ariana Parking 7,Lac 2,7.58,0.42,0.63,0.23,27.0,429,270,63,30.81
563de7de-62a8-49e1-8c01-4cd7d91ca7e7,Ariana Parking 7,Aouina,7.05,0.42,0.63,0.23,27.0,429,270,63,33.09
563de7de-62a8-49e1-8c01-4cd7d91ca7e7,Ariana Parking 7,La Marsa,11.79,0.42,0.63,0.23,27.0,429,270,63,28.95
563de7de-62a8-49e1-8c01-4cd7d91ca7e7,Ariana Parking 7,Sidi Bou Said,13.27,0.42,0.63,0.23,27.0,429,270,63,28.95
563de7de-62a8-49e1-8c01-4cd7d91ca7e7,Ariana Parking 7,Carthage,11.78,0.42,0.63,0.23,27.0,429,270,63,28.95
97fb1042-028b-474f-a2eb-d553ba55dffd,Ariana Parking 8,Tunis,7.31,0.76,0.26,0.55,25.0,1000,255,140,34.79
97fb1042-028b-474f-a2eb-d553ba55dffd,Ariana Parking 8,Ariana,0.99,0.76,0.26,0.55,25.0,1000,255,140,62.48
97fb1042-028b-474f-a2eb-d553ba55dffd,Ariana Parking 8,Ben Arous,13.16,0.76,0.26,0.55,25.0,1000,255,140,31.8
97fb1042-028b-474f-a2eb-d553ba55dffd,Ariana Parking 8,Manouba,11.49,0.76,0.26,0.55,25.0,1000,255,140,31.8
97fb1042-028b-474f-a2eb-d553ba55dffd,Ariana Parking 8,Lac 1,4.98,0.76,0.26,0.55,25.0,1000,255,140,45.02
97fb1042-028b-474f-a2eb-d553ba55dffd,Ariana Parking 8,Lac 2,6.93,0.76,0.26,0.55,25.0,1000,255,140,36.48
97fb1042-028b-474f-a2eb-d553ba55dffd,Ariana Parking 8,Aouina,6.37,0.76,0.26,0.55,25.0,1000,255,140,38.92
97fb1042-028b-474f-a2eb-d553ba55dffd,Ariana Parking 8,La Marsa,11.1,0.76,0.26,0.55,25.0,1000,255,140,31.8
97fb1042-028b-474f-a2eb-d553ba55dffd,Ariana Parking 8,Sidi Bou Said,12.58,0.76,0.26,0.55,25.0,1000,255,140,31.8
97fb1042-028b-474f-a2eb-d553ba55dffd,Ariana Parking 8,Carthage,11.09,0.76,0.26,0.55,25.0,1000,255,140,31.8
6ad00280-3be9-4739-a55a-8857c979e436,Ariana Parking 9,Tunis,6.59,0.4,0.23,0.81,14.0,723,165,134,32.64
6ad00280-3be9-4739-a55a-8857c979e436,Ariana Parking 9,Ariana,0.66,0.4,0.23,0.81,14.0,723,165,134,58.62
6ad00280-3be9-4739-a55a-8857c979e436,Ariana Parking 9,Ben Arous,12.33,0.4,0.23,0.81,14.0,723,165,134,26.49
6ad00280-3be9-4739-a55a-8857c979e436,Ariana Parking 9,Manouba,11.23,0.4,0.23,0.81,14.0,723,165,134,26.49
6ad00280-3be9-4739-a55a-8857c979e436,Ariana Parking 9,Lac 1,4.25,0.4,0.23,0.81,14.0,723,165,134,42.89
6ad00280-3be9-4739-a55a-8857c979e436,Ariana Parking 9,Lac 2,6.43,0.4,0.23,0.81,14.0,723,165,134,33.35
6ad00280-3be9-4739-a55a-8857c979e436,Ariana Parking 9,Aouina,6.03,0.4,0.23,0.81,14.0,723,165,134,35.12
6ad00280-3be9-4739-a55a-8857c979e436,Ariana Parking 9,La Marsa,10.96,0.4,0.23,0.81,14.0,723,165,134,26.49
6ad00280-3be9-4739-a55a-8857c979e436,Ariana Parking 9,Sidi Bou Said,12.36,0.4,0.23,0.81,14.0,723,165,134,26.49
6ad00280-3be9-4739-a55a-8857c979e436,Ariana Parking 9,Carthage,10.75,0.4,0.23,0.81,14.0,723,165,134,26.49
a4333529-028a-4217-914d-9e242a4df656,Ben Arous Parking 1,Tunis,7.66,0.65,1.02,0.13,30.0,388,397,50,44.51
a4333529-028a-4217-914d-9e242a4df656,Ben Arous Parking 1,Ariana,13.26,0.65,1.02,0.13,30.0,388,397,50,43.02
a4333529-028a-4217-914d-9e242a4df656,Ben Arous Parking 1,Ben Arous,0.92,0.65,1.02,0.13,30.0,388,397,50,73.99
a4333529-028a-4217-914d-9e242a4df656,Ben Arous Parking 1,Manouba,13.23,0.65,1.02,0.13,30.0,388,397,50,43.02
a4333529-028a-4217-914d-9e242a4df656,Ben Arous Parking 1,Lac 1,10.54,0.65,1.02,0.13,30.0,388,397,50,43.02
a4333529-028a-4217-914d-9e242a4df656,Ben Arous Parking 1,Lac 2,12.22,0.65,1.02,0.13,30.0,388,397,50,43.02
a4333529-028a-4217-914d-9e242a4df656,Ben Arous Parking 1,Aouina,13.5,0.65,1.02,0.13,30.0,388,397,50,43.02
a4333529-028a-4217-914d-9e242a4df656,Ben Arous Parking 1,La Marsa,17.52,0.65,1.02,0.13,30.0,388,397,50,43.02
a4333529-028a-4217-914d-9e242a4df656,Ben Arous Parking 1,Sidi Bou Said,17.57,0.65,1.02,0.13,30.0,388,397,50,43.02
a4333529-028a-4217-914d-9e242a4df656,Ben Arous Parking 1,Carthage,15.12,0.65,1.02,0.13,30.0,388,397,50,43.02
de41e70a-bf04-45a7-ac1d-c251ee6c43e5,Ben Arous Parking 2,Tunis,7.35,0.55,0.33,0.32,23.0,981,328,105,29.39
de41e70a-bf04-45a7-ac1d-c251ee6c43e5,Ben Arous Parking 2,Ariana,13.02,0.55,0.33,0.32,23.0,981,328,105,26.57
de41e70a-bf04-45a7-ac1d-c251ee6c43e5,Ben Arous Parking 2,Ben Arous,0.76,0.55,0.33,0.32,23.0,981,328,105,58.23
